gene_name	X1001	X1002	X1003
VWA5B2	-8.03803499930884	-7.614019083906087	-8.020245452234688
SETMAR	0.17314938638764255	0.1551937296191033	0.20056070152239167
CACNA2D3	-12.107046371340031	-13.321852445970952	-11.694159393976394
TMEM42	-0.06876797004421532	-0.3586910779491787	-0.09423259383340554
UBP1	-3.5654390969601577	-3.5126111118724874	-3.5394273249749615
RAB5A	0.6184077118788307	0.7409737108920881	0.6811627962029435
CHCHD6	-1.0247392745151223	-0.842739936394725	-1.3491237766960602
TBC1D5	-0.6345475438351249	-0.5974485445131532	-0.5977573958883493
RARB	-1.1640239208529783	-0.9990779089222634	-1.283866799632357
RFC4	-1.3802546070413084	-1.3414246326578216	-1.3980021991802667
ANKRD28	-3.6129557840230704	-4.279787551574284	-3.7725961655532876
ALCAM	-5.297679396659698	-5.337005568556016	-5.32065985223638
LEPREL1	2.55187653182957	2.5183672013694474	2.4046835998625187
TPRA1	-2.5868461134391545	-2.879318185734603	-2.487713904116096
LRRC58	-2.033871258176799	-2.1765089017012857	-2.0489159750667185
CCDC39	-1.48018213942252	-1.4013796486552383	-1.4434985280528518
SYNPR	3.1564330924573647	3.26473514668085	3.4489878910933323
RAB6B	-0.5731343361562686	-0.5562755223973781	-0.534609473904712
MYRIP	-4.395668350464717	-4.4960549727331145	-4.600302880236341
HYAL2	1.8955530049639944	1.70301313422374	1.9571687346584916
ZIC1	2.1914022887696945	3.307572574189539	1.6828336359942437
ARHGEF3	-0.0080590843913538	0.07213895166369896	0.041361007884297446
BCL6	1.6186638618608422	1.5069260038426504	1.5264001466139117
ABHD5	-2.477691824379267	-2.401683476841833	-2.3341574672647494
DALRD3	-1.2100145219334735	-1.271189268121012	-1.338442780022578
NDUFAF3	0.31967487838629727	0.15750873831972248	0.20684008443629423
COPB2	-1.0910163415423582	-1.1051471513749525	-1.050689988648174
CD47	0.9880592807986227	1.189369470925013	1.0140487815868056
SPSB4	-5.122734373865624	-4.7889747057845895	-4.819948920887416
NLGN1	-6.717006290103236	-6.379578481212041	-6.518921329370677
GHRL	-0.1860072012102694	-0.017171983059818548	-0.08796937870431627
ALG3	-1.5364137569706244	-1.457387743410224	-1.506881542487069
ECE2	0.10254947012071229	0.043205632700940445	0.07490083116299633
LRRC3B	-1.9615407585297595	-2.3935376435139637	-2.489178154025553
TSEN2	-2.143795876776912	-2.2956738519096502	-2.1336027576364565
CEP63	-0.07383627486563614	-0.060294786985257254	-0.10055218001891686
KLF15	-4.7653843026618325	-4.716719537053514	-4.925525690389159
NSUN3	1.368963024690325	1.3677845455637352	1.3433126915771225
DHFRL1	-2.781382122016745	-2.805628667211249	-2.783964542581284
NBEAL2	-1.1032752623639681	-0.8634228052590818	-0.9621965485129452
GMPPB	-1.3092456493106412	-1.4036110806908384	-1.3821966861589723
LNP1	-1.2989506438625078	-1.3201399604035924	-1.3432113186426275
TOMM70A	-2.0788957589932946	-1.9940473568669435	-1.9938151347493616
WDR53	-1.5004669302688018	-1.5918265528738387	-1.6197355639672368
FBXO45	-2.209644178317381	-2.143790517190887	-2.091869921771764
TBL1XR1	-3.561872435533785	-3.501905810692557	-3.5370088631845316
PARP9	0.5681463235214642	0.756418226115981	0.6938607663407345
OXNAD1	-0.5865022241936111	-0.5271224725846323	-0.5731088743911028
EPHA6	-5.695836380633812	-5.492605891904771	-5.6756335124946355
BOC	-7.161040012164572	-6.325333342939426	-6.144274109126779
PIK3CA	-2.24749628363209	-2.174953313108553	-2.237920761820409
SOX2	0.595210298729159	0.5785404197074577	0.6391251221114207
NAT6	0.066250589735423	-0.24820363863869005	-0.08041799712091857
EIF4A2	-0.8885619884580043	-0.9673030891156368	-0.908544978489385
ESYT3	-1.4459361059059908	-0.8444638023120088	-1.003525522270599
GRK7	3.5472611350286343	3.5440491553856086	3.3267652136761536
UBA5	0.3332231805843193	0.3097889949591968	0.36995238998937535
GMPS	-1.1015941658573958	-1.1496343552712707	-1.1444046514574373
OSBPL10	0.42707245655299353	0.2678522251673104	0.4270858728525626
KIF15	1.392560257383208	1.419623143334953	1.3858966871827025
PVRL3	-2.285600994502043	-2.4582811009903613	-2.2924218308229913
TBCCD1	-1.1776683084669133	-1.2659601862724232	-1.1648405823575139
TNNC1	-35.21137961387337	-32.066698675106004	-33.06594058180129
PARP3	-2.7619469080793055	-2.7701191620384176	-2.7951740345922036
RUVBL1	-4.134485660437254	-4.206112808096578	-4.131404003432959
LRRN1	-4.404925253106411	-4.361921166676629	-4.410021305195592
RASSF1	1.0269561549492014	0.9382200912798743	1.050455120309539
LRRFIP2	-2.6150371874368843	-2.649918402312388	-2.5167939364330487
SMARCC1	-3.4466880109455778	-3.317895184745087	-3.4044129833854466
ROBO1	-2.08400455570315	-1.8339238056384712	-1.9411676232694954
MAP4	4.197371623493065	2.684164586276965	3.780530429958145
CDV3	-1.6106515361857703	-1.5393525810724553	-1.6106102057407379
ETV5	-2.3603693636867504	-2.427135829580623	-2.2539691162548183
PHF7	-0.6610217720010236	-1.0090052864608845	-0.8221337224725936
BAP1	-2.8172394933184024	-2.717228388892226	-2.7825142630983857
HES1	-0.8078472039664151	0.02888013134281359	-0.6899456034242984
VHL	2.6551691704490077	3.9137158014190323	2.7808009211528706
PDE12	-0.11791225584924138	-0.42835413365194086	-0.21928607918640028
C3orf58	-1.8502041014730894	-1.759050581189996	-1.8300462217707936
WNT5A	-6.240458038881474	-6.250996722230375	-6.371879812236533
CDC25A	-0.06593670458215013	-0.2508159131378471	-0.04384933682717897
TNIK	-9.332227994504054	-9.076298617491537	-9.108226432419128
EPM2AIP1	-2.5170262368864043	-2.3970374919627284	-2.4167646791030237
MLH1	0.18012929962386853	0.1588125545912853	0.006388902780838115
CLDN11	-0.47784137951670963	-0.5763466369868766	-0.41446030031604547
GHSR	-0.6353846010024677	-0.4802802502665686	-0.7107866435512845
APEH	0.3505009955814678	0.08332162511554655	-0.3752003210540703
DLG1	-3.2056407593116183	-3.1145073823641893	-3.1260400094261382
CNTN4	-5.118316467735953	-5.284145213881183	-5.240039854635197
RRP9	0.9462298777833434	0.9076340134097378	0.9171959581023442
PAQR9	-1.7098002557969676	-1.8469477627851238	-1.7140576264457736
TMEM111	-2.318225378596972	-2.2787331312170065	-2.4307960813962852
MME	-1.5087401399584355	-1.595477758308991	-1.3743232146240452
CHST2	1.6810178999521477	1.5910960269579584	1.5233220759448234
RBP1	0.21484089221323494	0.18047016785785072	0.25954588709978005
DNAJC13	-1.4370337294763247	-1.4857808186912478	-1.5282580674843618
ZXDC	-0.898885028796289	-0.7794730493744456	-0.7579385923808509
PHLDB2	-1.59215116887681	-1.537134108750302	-1.537261263340664
VPRBP	0.08629353151181912	0.11217646192133283	0.07156482402403055
SLC41A3	1.2669784650270088	1.2916521005502781	1.280052721495133
SLC2A2	-14.899236611831867	-14.239099588258746	-15.749370242302309
CMC1	-0.30680648384131226	-0.6965294695496457	-0.4237152697015135
LOC100125556	-0.813607950054471	-0.8239503014119394	-0.7564338743638506
EOMES	-1.3960853020379105	-1.6526243901536222	-1.3841232030558912
BHLHE40	-4.454413511895959	-4.3471398327832524	-4.351337207044348
C3orf14	-2.7127856585061507	-2.662508697037266	-2.884920738164746
THOC7	-1.1525144017260618	-1.2199374671778311	-1.2083056469378421
EIF4E3	0.6022637882555486	0.4365107270307498	2.0920149340713534
MRAS	0.7290737248785413	0.7566476727390357	0.7765655607140974
HIGD1A	0.2628725072986161	0.15849543026171342	0.434655039278505
IP6K1	-3.0243355418218414	-3.001250795473352	-3.012322398764638
LOC100128164	-2.060463519495019	-1.9884760496298457	-2.1850142329179296
IL17RE	-1.9294196431126853	-1.918731563707307	-1.8173623182031984
IQCG	-4.846168677330998	-5.080304255181202	-4.493193935617143
ACVR2B	-1.0624368186813113	-1.1965261794406017	-1.069698486804289
DYNC1LI1	-0.41058858316360075	-1.2481116036697741	-1.3707594270960688
FOXL2	2.513881337879003	2.4378887625972507	2.576945359591334
CCDC58	-1.0437047362641894	-1.1090530054543237	-1.0597784775217622
IFT80	-1.8249009093659563	-1.773259966834094	-1.9050747419987772
SMC4	-2.2728292928401337	-2.0503199565176584	-2.0446758595458294
KCNH8	-7.788843285536896	-7.696318679765099	-7.599220292082511
HDAC11	-2.3167956171898005	-2.3782424581976676	-2.2782792496519115
PPARG	0.10558713904673686	0.23031000529430143	0.36215986458568994
RBM15B	-1.8620759408914587	-2.022459279776056	-1.858479370765946
C3orf50	-6.835579730136541	-7.385128199696078	-7.331847854273604
ATP2C1	-3.512949630684292	-3.2452951310712463	-3.409330486263727
CELSR3	-6.8622370788918525	-7.320380747328849	-6.897508010137277
GSK3B	-3.4418456459437112	-3.4101607687851576	-3.4257297759059497
ZNF860	-3.7348961825202203	-3.483927828955054	-3.6557522321306437
ALDH1L1	-1.8040781101799992	-1.5849170885542125	-1.7935219342747142
LAMB2	-3.655819275315651	-3.3147642873113488	-3.146377831770068
NFKBIZ	-0.2974222014996105	-0.5582532282899145	-0.4040600192443307
FAM162A	-1.130636238443401	-0.9062081406178505	-1.0312820589798957
RAP2B	-0.8589345285175009	-0.7010192824322662	-0.9390183520816352
PCBP4	-1.6076968048300158	-1.6968418976906297	-1.5403682781348187
ROBO2	-12.901170243081106	-13.170096898229177	-12.316782610885928
DCUN1D1	0.14656234435147	0.2372179480808665	0.0903962852319981
ATP6V1A	-1.8573723186210882	-1.7630724624011969	-1.9069428065706966
NAA50	-2.237113115067367	-2.2772608487854753	-2.266090227398773
MAPKAPK3	-2.4671802450517992	-2.3750267844952537	-2.4976030440234593
ABHD14B	-2.841055199361313	-2.7292094029590657	-2.83476438371031
ABHD14A	-1.2253155688079995	-1.3150300090625575	-1.1843264379573684
MFSD1	1.6716835210630245	1.8353674006657996	1.5315721114400567
SEMA3B	5.283854720837118	4.969109094616621	5.260531717018689
FEZF2	-1.5931813000324473	-1.6673656312694851	-1.7587899714225956
PLCL2	0.0760203964329434	-0.18363331815324005	0.35030790847778437
HEMK1	-1.4110008805668262	-1.5397693513157915	-1.4718648692167733
PARP15	4.201247803068802	4.378144136277976	4.378148148710649
ATRIP	-0.12655868287139568	-0.06363472712634978	-0.07346427149185338
PDCD10	-0.519471241826472	-0.3811350514550302	-0.47344474812841303
SERPINI1	-1.8299598790540048	-1.9128592219838731	-1.9019431013011074
PPM1M	-2.604222864972742	-2.4913662931267915	-2.693060647826957
C3orf57	-0.6598594659814598	-0.8182423946243141	-0.7013768361543509
STT3B	-4.1233398651497515	-4.208595384187991	-4.165719387623308
ANAPC13	-1.3508468569303587	-1.4276776582861581	-1.42625164446467
LOC401097	-0.8131348136271752	-1.0659595744187962	-0.45139043424870756
DUSP7	-3.0975487725443283	-3.273809252035131	-3.186639472761648
LOC152217	-0.7351114273504435	-0.8014036307250929	-0.7151861290792373
SKIL	-2.069018682250064	-2.173719176814816	-2.2094451226805587
MST1	-3.6892443360320177	-3.3597383273844525	-3.5816013143792027
TSC22D2	-3.5190413630547073	-3.5582181135377122	-3.6674072697665823
IFT122	-3.1539402989992267	-3.1953802690216633	-3.17338221734888
TMEM39A	0.5785394435823189	0.6524479109326746	0.7205477917223618
RYBP	-0.29533170243061296	-0.17169793525354982	-0.11921038536864673
TGFBR2	-0.9876308029320369	-1.0591803772838886	-0.6412369798556057
TOP2B	-1.7238470066292937	-1.6550172983059344	-1.8035577996173038
CHMP2B	-1.879289090359779	-1.8546300131971787	-1.7863246625088198
HYAL1	1.0924024727946655	0.9172826874169921	0.8057723064885874
CCK	1.249981498310233	0.801482940192688	1.283152387242544
COLQ	1.4082694615709237	1.421905477175447	1.4744786318142833
TMPPE	-1.938384196773045	-2.0280742799845903	-1.9451808788166376
LSM3	0.9705722348889977	0.9892341628245118	0.9502717991392494
RPL15	-0.9154294618610945	-1.2078391011531415	-1.0819563566724626
GTF2E1	-1.708860122750302	-1.7282314987718692	-1.8506551993619733
C3orf63	2.738043387815802	2.532232214546309	2.7994700401987425
MXD4	-4.1907269370891544	-4.146818944582028	-3.8952500680341706
RBM47	-2.619598646928319	-2.9960331033347125	-2.846509408071759
NUDT6	-0.6028351669870952	-0.6823487360946601	-0.6120439043204859
SPATA5	-6.213571770994403	-6.071322192706106	-6.253324646880594
HOPX	1.6781463369009104	0.6696907231079026	1.7838951951883362
PDGFRA	-3.654599754806794	-3.9678948367976408	-3.9055596483155193
SORBS2	-0.8074542680797302	-1.2799426188077192	-1.7162105558475118
FGFRL1	-7.2540009578345	-7.1448049202172825	-7.235452783186917
ENOPH1	-1.9632181514770324	-1.9353307686559726	-1.8845018173173445
HNRPDL	-0.5295316011379957	-0.574019295600271	-0.5803915488121686
ACOX3	-2.323104035862312	-2.43970034803453	-2.283543937448127
TBCK	-6.26203694534732	-6.041061223753156	-6.233345491905847
TRPC3	0.5665377858538558	0.34640012330308334	0.48061186479359674
CTBP1	-2.405698299620615	-1.0258667071369918	-3.5934447157533524
HELT	-0.6031694162344131	-1.0710595944359131	-0.39977745884103194
SFRP2	-0.45493183136917503	-0.3029372795723734	-0.1881040474112393
G3BP2	0.3554449957050612	0.34249983854293586	0.4110858253634031
COL25A1	-3.2632888421976345	-2.724035050387215	-3.4366484419381496
SNCA	-2.4326383070357642	-2.315076381311874	-2.514319023792197
ZNF518B	2.113570023009746	1.6567551457884189	2.0801401620164404
EPHA5	-1.924187560030786	-1.6944708013024217	-2.0800205299102776
NAT8L	-6.311234548567889	-6.114841265689007	-6.3411460366231704
WDFY3	-1.7620167545912988	-1.780675833190549	-1.7517732920587272
PCDH10	-0.9705454811799771	-0.9580867728409036	-0.9930999477290757
DCTD	-3.706379925813307	-4.000066132227117	-3.884198525686915
PCGF3	-0.9845177472089983	-0.9327828768178857	-0.9964050993462732
CYP4V2	-3.1513384075279034	-3.5208733235269776	-3.2810546995654644
KLHL5	-6.006618425830521	-5.664934281065507	-5.824303728581746
STK32B	-10.675990363638729	-10.422961735019761	-10.53813025968538
AGPAT9	-1.3591241611820668	-1.7379133037738574	-1.3535352105131506
UTP3	-1.0144838474220752	-1.0271273483877676	-0.8186585955346068
MSX1	-1.8043268224589197	-1.222274105282703	-0.6936440079979356
PPP3CA	-7.854646139220688	-7.794434874049105	-7.728144757024971
TSPAN5	-2.1951117735409076	-2.4867109683126083	-2.218978843239969
SCOC	1.875310409446227	1.710431214736176	2.0167645881460956
HMGB2	0.4359896227229679	0.2876911323922036	0.24141433021897432
LNX1	-1.951525332411825	-2.0417810415627784	-1.9540281317568409
UNC5C	-5.125890253207622	-5.006907809226593	-5.049467923160138
ATOH1	1.6458032326972447	1.7630229455863933	2.0448176102432667
RASL11B	0.48357070310810685	-0.24808949817809314	0.41294663477206156
TRIM2	-9.029015841912697	-9.88909012043485	-9.507482617917145
OCIAD1	0.9017854813109163	0.8606467593058568	0.9116021316638904
ELF2	5.309924612737907	4.786691079169934	4.87396856623329
PDE6B	-0.5532247719106519	-0.38486289979861477	-0.5184734274781606
FAT1	-18.95230788377544	-16.121788394209307	-18.558162184059544
NMU	-1.5482972809784958	-1.8704507836539033	-1.2377966900697999
HAND2	-0.06437586799659616	0.003685063281160926	0.2292723233778055
NBLA00301	-2.4839715761771637	-2.345360901555705	-2.4088786037872505
CASP3	0.3571303138425632	0.5348721622926559	0.4510699018479795
GABRA2	-0.4958914066676721	-0.9405665840442861	-0.8319235746974627
LOC641518	-0.0656921558116774	0.4292471268329141	0.1403720615348768
C4orf29	-1.783271994552319	-1.8432311973710809	-1.888635238847929
KCNIP4	-0.402509649274358	-0.28922121697732517	-0.2643169818238984
SMARCAD1	-0.9079875539551394	-1.0486939024186606	-1.0455433827763485
RBPJ	-0.9516038806280556	-0.9834700688007402	-0.9837443772473544
ZFYVE28	-12.3051969930622	-12.066664179500918	-14.407768358102103
SMARCA5	0.2838977402143093	0.18157297890895818	0.2721818323337454
KIAA1530	-23.462163277533218	-22.891427227283156	-23.9012709302354
ZNF141	0.7400798454499901	0.887159971676157	0.9367468722702813
TEC	-2.1472297757087064	-2.2595006897651806	-2.425188587432468
CRMP1	-0.4024114012795224	-0.24771709191502905	-0.2959854995648108
WDR1	-3.8819045544769852	-3.7252926585841313	-4.616975530448402
SNORA24	0.4220575154985171	0.3746942029535556	0.25546721879978673
C4orf10	-8.740057115472354	-8.503736298586686	-8.683822604890597
SGCB	-0.04974698695572497	-0.02875396685302389	-0.025627780346617373
LYAR	-0.386965243053303	-0.5696292519152545	-0.4894738913526768
SPRY1	-2.5425246293067243	-2.447557121127187	-2.481613121669793
MAD2L1	-0.7172923824022613	-0.8252492059169507	-0.8821828926921722
PITX2	0.9065828588294893	0.7262052212223021	0.8797515706199172
MFAP3L	-2.681518728120459	-2.713948846734237	-2.737535226993002
NKX6-1	-1.5300262376389189	-1.5880764473208104	-2.2537595230621625
LRAT	-1.6794244517202912	-1.7802605172824777	-1.6561527014853303
SHISA3	-1.6631432376578752	-1.643271631205795	-1.651398397796353
LARP7	-4.069345874981442	-4.059574988401301	-4.060594791958197
C4orf21	-3.0191935854788516	-2.9760778829466616	-3.037905348187354
LIN54	-1.1045124212482504	-0.8863032994573746	-1.0160845166476553
IRF2	-10.656745648640952	-10.567551869210789	-10.515558568487378
RPL9	-1.8250401578791107	-2.205538133108972	-2.18788456303199
LIAS	-0.9442448365497078	-1.107119811869612	-1.2484902862341378
MFSD10	-2.1837522331333057	-2.0497516437384817	-2.1579276309729436
PDS5A	-1.4855630453165751	-1.7163340592544094	-1.2185184645946574
TMEM128	0.3504458707683153	-0.12011707285670836	-0.020808496856075376
SEC24D	-4.551843472922639	-4.211153091932766	-4.147149856073484
MIR574	-1.9439217263557236	-1.79411917356386	-1.9357711875941326
GRID2	-2.08758870684969	-1.8806644039277616	-1.7180694992698102
UFSP2	-0.4384904514270148	-0.5650641456406393	-0.4940400684170235
HPGD	1.063888816176726	1.0192767964291682	0.6837491383541002
TET2	-4.196712156676827	-4.023902171372881	-4.126840535596635
C4orf14	-1.917784882700363	-1.8739435140380338	-1.920704374578553
MANBA	0.1600715141182747	0.17923792190286575	0.21189146515457774
NPY2R	-2.96051658502076	-2.998392346144453	-2.562879355928896
REST	2.1170286667915064	2.1236629487713174	2.1387053336641175
LIMCH1	0.1686791673555472	0.12850628969120476	0.1601340451768151
CCDC96	-1.7393568913053912	-1.594149210976536	-1.660355603519058
TADA2B	-7.16467273179831	-7.330082836183289	-7.272009929711613
FAT4	-2.3001797137132085	-2.207171202747749	-2.3985497192733343
UGDH	-1.0832714786998274	-1.1359421828800995	-1.0796035582254395
NAP1L5	4.755909582185312	3.981858881042762	4.9052576619061234
APBB2	-1.0214173189324551	-1.1554911906339447	-1.0007729859532462
PPP2R2C	-0.3839887858851962	-0.903590753361699	-0.946156958593053
LCORL	-2.3955099652237366	-2.275104704769514	-2.254526576963586
UCP1	0.6143112021211711	0.6739236532193775	0.5715491547670606
PDE5A	-2.949748586156892	-2.992499035144956	-2.923243253422777
AFF1	-8.30310476976779	-7.750403192918298	-7.995697772260498
LOC100130872-SPON2	4.0382473671821435	3.958460435229479	3.8025995250682287
POLR2B	-3.2824395473031327	-3.306705264909472	-3.2946155677835254
GSTCD	-0.5729811523340663	-0.5296089766842457	-0.5426568085174006
ANKRD56	-1.0889082852125496	-1.1918910487509105	-1.1132455423457437
C4orf38	-0.5483896345183314	-0.676447858451539	-0.5831578636309528
FRAS1	-0.5869746380706666	-0.8009607493370442	-0.5912069772996454
EVC2	-3.1904742968519746	-2.9581949962862555	-2.619949581410942
TMEM129	-1.8262309837776372	-1.8323465731904527	-1.8308717603941127
C4orf3	2.201309436662447	2.0038298907941323	2.0788282156141524
THAP6	-1.0409654926631402	-1.457362230119932	-1.1517030337698437
UBE2D3	-2.2720047556322758	-2.1936798039237115	-2.142171785281441
HTT	-4.30063558940964	-4.200364970446523	-3.7184082179473745
SPON2	8.626353166002728	9.220838153392586	8.931619979288639
C4orf33	1.9232902699247214	1.897997718940444	1.8872515911636945
KIAA1239	-1.8918143909040637	-1.913378928497733	-2.034994316138648
SLC10A7	-5.684090993904567	-5.64054161335486	-5.674542840129122
GAB1	-3.0560053972128314	-3.354799081211111	-3.585386290020755
LOC100130872	2.009492356887096	1.79734083281947	1.8276136822820483
ADAMTS3	-2.888235650191021	-2.653635440525645	-2.8085129431685085
LOC441046	-0.985800674323648	-1.1684538361679768	-1.1689073119341187
MTTP	-2.2696694045507293	-2.327267012667757	-2.35623099796654
LOC285548	0.14449834913220985	-0.1800296504162112	0.13926039459926384
PAICS	-1.0993142140451917	-1.0297940238866374	-1.026518903270284
PPAT	-1.7538851923563066	-1.8268078224703328	-1.7832841482348434
OTUD4	-2.7297053766724737	-2.6478018598834825	-2.7134023554173954
KIAA1712	-2.9709609270697346	-2.9651400600961844	-3.0859320480395214
FGF5	-1.0834496986499929	-1.0167497513256774	-1.1541593835878596
SRP72	-1.1990103112866048	-1.3153559950874054	-1.2652527595076626
C4orf43	0.5452459214111567	0.49818051171043876	0.5470899792473091
ADRA2C	0.08542358734392384	0.3321959661607288	0.21399293845838435
NEUROG2	0.03289966459332417	0.14651070410517542	0.2251748036102513
RAB28	-3.0986097852370826	-3.0956966343524552	-3.0897481054850995
PDGFC	-4.5542389405223025	-4.267324972787969	-4.3244939393513535
HHIP	1.6760480959849753	1.876299932636119	1.8995740200744704
SLC26A1	1.3917013057775864	1.7179190899923342	1.3802783001080121
CCNG2	0.7715403666955082	0.7692194190920568	0.7238332519158791
NR3C2	-4.732150695695401	-4.639209095534785	-4.78331725338052
C4orf48	-0.6710362724423662	-0.6084893370172301	-0.6484297520034835
GRPEL1	-0.8834791148615379	-0.9421470762535147	-0.7726453664024548
GRK4	-4.063191730415858	-3.7944912894328326	-4.009961265700917
PKD2	-0.6061898211558792	-0.5801296909645969	-0.6096979750258081
LOC256880	0.8376857376208793	0.8954269091149256	0.7605609509657898
GRSF1	0.05223982710274756	-0.06686746469049758	0.06212406965994441
TMEM155	0.3453735252779792	0.6744507427774504	0.7310911202275592
GALNTL6	-5.64447994410118	-6.10545592114965	-5.557680229758526
CPEB2	-2.2376347792558873	-2.1895359795622014	-2.141740694975198
SLC30A9	-0.9126146452957478	-1.129799962539557	-1.0726476352275833
FGF2	-0.8811051870821096	-1.2644503293823515	-0.7035148184319316
SC4MOL	-1.7448272939148881	-1.8649962374652622	-1.8871075597953244
GSX2	-0.23602840458275073	-0.41915545936786613	-0.29463403261006343
CCKAR	-0.4623173269996598	-0.6295682725809243	-0.6057641027594536
LOC93622	0.9361765470172655	0.9260999107735264	1.001149884251453
C4orf42	-9.892562774500702	-11.257218285433545	-9.84909623032304
SFRS12	-2.189493179220456	-2.2238125698231914	-2.1838365897434198
SERINC5	-1.920239531206565	-2.184034366294338	-2.094798755912228
PCDHGB1	-1.2950699144489828	-1.3537927767094253	-1.1077389411876166
COL23A1	-2.9140482595749946	-3.1350833975051047	-2.946440189495735
PURA	1.7346802207599659	1.7049811363783016	1.8003820898768164
ANKH	-7.252352986871533	-7.756352655282993	-7.062506759502418
GDNF	-0.8149132634674441	-0.6632746877749138	-0.5217550812970883
LOC25845	-2.7221981141443687	-2.632934676582284	-2.663109855614803
SH3PXD2B	-2.5134169507008948	-2.642518944851224	-2.4626960532518063
GLRA1	-0.03327810531215392	-0.5877402658473103	-1.0849499821429254
TRIM41	-2.4718914921664767	-2.2057024192174453	-2.2388239967117776
SQSTM1	-1.0283383966669388	-1.3552255509002995	-1.179627523482958
IL12B	-1.6319623215155648	-1.6760250569783608	-1.5959429624069044
PIK3R1	0.006275545992735599	0.16750414225988985	-0.10301255284506569
RBM22	0.35802909698218216	0.17694647935371213	0.05535122797807123
MOCS2	0.46711978370004614	1.0239755970120148	0.33757320170249067
EGFLAM	-1.8418609294385464	-1.8282970178791103	-1.8308407462413763
UBTD2	-5.891110757311333	-5.843807391978064	-5.74763585240212
ANKHD1-EIF4EBP3	-2.3080104036043436	-2.4287021028053464	-2.4521898433372904
H2AFY	-0.5778646788286866	-0.5665886368725487	-0.9416467571508709
RUFY1	-4.5459551512662415	-4.432820117153601	-3.570390639950026
PPP2R2B	-0.8884682061513871	-0.7930828710497126	-0.6867468639270128
PHAX	2.3302484189939316	2.0009549329777565	2.3996750799716042
ADAMTS16	-4.73530526816258	-5.363917229874637	-4.30477757956673
MTRR	-2.7536000414752144	-2.619709250265013	-2.624503565857861
FASTKD3	0.5511386747874064	0.36547606770063196	0.3354623246748956
PITX1	-1.0584002743604395	-1.9242384090441478	-1.0253782378981466
SYNPO	0.8278293686928145	0.6939252744459469	0.7625836300812302
CCNO	1.0917908933896403	0.9265444774478523	1.0285574091236034
ST8SIA4	-1.0420618843425193	-1.0228036562185385	-0.7956278180128761
RAI14	-0.2669624767097495	-0.2588530593996448	-0.19864117596356867
DHX29	-2.0903637553373087	-2.0756505630901394	-2.1571631984129636
ADRA1B	-3.784273386959384	-3.584524195953194	-4.295148118288519
FLJ11235	-0.37097227121943	-0.9458250621855774	-0.1668911963455332
EPB41L4A	-5.211671196849564	-5.373172868792824	-5.343218891164421
RPL26L1	-0.7343794435649775	-1.3378497438360468	-1.242590818994683
LOC100268168	-0.2550562664800039	0.4216102378111971	0.29349714249324943
ADAM19	-1.5724542731617699	-1.6198531956588498	-1.3441471691585547
SKP2	-0.4682498418201458	-0.5672548637190555	-0.8427449047734779
ARHGAP26	-13.34796416044479	-11.987902930528652	-13.011925018643195
PCDH1	-6.239857772874294	-6.2978122163882935	-6.018411123262872
PRDM6	-4.928352877659906	-5.131733633278978	-5.115817712383105
CAMLG	-0.6672546756558582	-0.8744662017266595	-0.6224434625641402
BASP1	-6.206549305660816	-6.231017643693936	-6.372114048034634
ITGA1	-4.368727452396555	-4.225012429766562	-4.204726785308526
NPR3	-2.512765188373021	-2.4010151902446113	-2.5811237717905726
HTR4	-1.2403757080474824	-1.2700064141435021	-1.2597667342737013
STK10	0.5481032016925047	0.5740646462815368	0.6510052486259744
FGF10	-1.9080776940097761	-1.8846000944136305	-1.9848106379668726
RAB24	0.8460578323323431	0.8571341411757206	0.776739313629735
APC	3.380888480994379	3.5125597741135435	3.4123449243867805
MGAT4B	-3.056427027816911	-2.9356870760291516	-2.969518135896974
EBF1	-11.79492779631648	-11.487132017925777	-11.526707406501279
MGAT1	-2.9540442344709277	-3.2186283961085334	-2.915541342001518
CLPTM1L	-3.22790506867921	-3.2959789516278	-2.8437006781151233
EFNA5	-10.096597933296273	-9.867246874243321	-9.973079974330007
NDUFS6	-10.572460399898672	-10.575675232210559	-10.451452813660506
SLC6A3	-4.342297672505109	-4.012302759353499	-4.082336701531872
SV2C	-4.976974717924767	-5.258360483016939	-4.813781170149729
DRD1	-0.9230589639799113	-0.9485391355432877	-0.7786685882669514
IRX4	-4.73518325573458	-4.676045960667676	-5.232723729337142
GABRB2	-1.1336787716011933	-0.61153818028799	-0.9947115369438531
C5orf39	-4.222749461093297	-0.25744078555278277	-0.4835875591753194
LOC153684	-2.538784808785116	-2.5128753647637363	-2.551568879858405
SEPT8	0.8632086316054733	0.7496486331888371	0.7278347176538097
AP3B1	-4.486451931494491	-4.300531275659548	-4.55808003932423
NHP2	4.897224661801586	5.057933418048636	5.113000111373332
TRIP13	-3.6880281711023852	-3.8204264007607445	-3.5022100418230337
SFRS12IP1	-2.2511579333987233	-2.198786494273537	-2.3192535235737997
SDCCAG10	-3.204962392694114	-3.2422723352605076	-3.116770499729355
SLC12A2	-1.8033183902505363	-1.7381293628165448	-1.8083754401993515
G3BP1	-0.6828814217737745	-0.9219542664704296	-0.7128280049751659
SLIT3	-9.847621484702639	-8.604118664437266	-8.183833570106732
TRIO	-27.306926387914885	-28.742695705137685	-27.978393716359232
PDE4D	-0.5178072805849788	-0.4546879193956517	-0.4531855365387254
ELL2	-1.3263673839851209	-1.1752694258371874	-1.4625953750018388
